,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
888,3:00 PM,66 °F,52 °F,60 %,NNE,13 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-02-28
889,4:00 PM,70 °F,50 °F,49 %,N,7 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-02-28
890,5:00 PM,68 °F,50 °F,52 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-02-28
891,6:00 PM,66 °F,50 °F,56 %,ESE,3 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-02-28
892,5:00 AM,57 °F,54 °F,88 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-02-29
893,6:00 AM,59 °F,52 °F,77 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-02-29
894,7:00 AM,59 °F,54 °F,82 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-02-29
895,8:00 AM,61 °F,52 °F,72 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-02-29
896,9:00 AM,64 °F,52 °F,64 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-02-29
897,10:00 AM,68 °F,52 °F,56 %,ENE,8 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-02-29
898,11:00 AM,70 °F,52 °F,53 %,NE,8 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-02-29
899,12:00 PM,70 °F,50 °F,49 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-02-29
900,1:00 PM,64 °F,52 °F,64 %,N,9 mph,0 mph,21.65 in,0.0 in,Light Rain with Thunder,2020-02-29
901,2:00 PM,66 °F,50 °F,56 %,S,12 mph,0 mph,21.65 in,0.0 in,Thunder in the Vicinity,2020-02-29
902,3:00 PM,68 °F,50 °F,52 %,SE,7 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-02-29
903,4:00 PM,70 °F,48 °F,46 %,SSE,5 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-02-29
904,5:00 PM,70 °F,46 °F,43 %,SSW,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-02-29
905,6:00 PM,68 °F,48 °F,49 %,N,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-02-29
906,5:00 AM,55 °F,52 °F,88 %,NE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-01
907,6:00 AM,55 °F,54 °F,94 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-01
908,7:00 AM,57 °F,54 °F,88 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-01
909,8:00 AM,57 °F,54 °F,88 %,NE,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-03-01
910,9:00 AM,61 °F,54 °F,77 %,NE,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-03-01
911,10:00 AM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Showers in the Vicinity,2020-03-01
912,11:00 AM,64 °F,50 °F,59 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-03-01
913,12:00 PM,66 °F,54 °F,64 %,NE,9 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-03-01
914,1:00 PM,68 °F,52 °F,56 %,NE,7 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-03-01
915,2:00 PM,70 °F,50 °F,49 %,NE,10 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-03-01
916,3:00 PM,73 °F,48 °F,41 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-03-01
917,4:00 PM,73 °F,48 °F,41 %,NNE,6 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-01
918,5:00 PM,70 °F,50 °F,49 %,N,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-01
919,6:00 PM,68 °F,48 °F,49 %,W,5 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-01
920,5:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-02
921,6:00 AM,52 °F,50 °F,94 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-02
922,7:00 AM,54 °F,50 °F,88 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-02
923,8:00 AM,57 °F,52 °F,82 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-02
924,9:00 AM,61 °F,52 °F,72 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-03-02
925,10:00 AM,66 °F,50 °F,56 %,NE,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-02
926,11:00 AM,68 °F,48 °F,49 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-02
927,12:00 PM,72 °F,48 °F,43 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-02
928,1:00 PM,72 °F,45 °F,38 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-03-02
929,2:00 PM,75 °F,45 °F,34 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Fair,2020-03-02
930,3:00 PM,77 °F,46 °F,34 %,E,10 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-02
931,4:00 PM,75 °F,45 °F,34 %,VAR,6 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-03-02
932,5:00 PM,75 °F,45 °F,34 %,SE,8 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-03-02
933,6:00 PM,72 °F,45 °F,38 %,E,8 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-02
934,5:00 AM,57 °F,46 °F,67 %,SSE,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-03
935,6:00 AM,55 °F,46 °F,72 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-03
936,7:00 AM,54 °F,46 °F,77 %,WNW,1 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-03
937,8:00 AM,61 °F,48 °F,63 %,NNE,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-03
938,9:00 AM,63 °F,48 °F,59 %,E,6 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-03
939,10:00 AM,64 °F,48 °F,56 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-03
940,11:00 AM,70 °F,48 °F,46 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-03
941,12:00 PM,70 °F,45 °F,40 %,ENE,7 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-03
942,1:00 PM,73 °F,43 °F,33 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-03-03
943,2:00 PM,77 °F,45 °F,32 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-03-03
944,3:00 PM,77 °F,45 °F,32 %,VAR,6 mph,0 mph,21.54 in,0.0 in,Fair,2020-03-03
945,4:00 PM,79 °F,43 °F,28 %,VAR,1 mph,0 mph,21.52 in,0.0 in,Fair,2020-03-03
946,5:00 PM,79 °F,39 °F,24 %,SSW,3 mph,0 mph,21.50 in,0.0 in,Fair,2020-03-03
947,6:00 PM,75 °F,45 °F,34 %,N,6 mph,0 mph,21.50 in,0.0 in,Fair,2020-03-03
948,5:00 AM,54 °F,50 °F,88 %,N,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-04
949,6:00 AM,54 °F,50 °F,88 %,,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-04
950,7:00 AM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-04
951,8:00 AM,57 °F,48 °F,72 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-03-04
952,9:00 AM,61 °F,48 °F,63 %,NNE,5 mph,0 mph,21.71 in,0.0 in,Fair,2020-03-04
953,10:00 AM,64 °F,48 °F,56 %,N,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-04
954,11:00 AM,68 °F,46 °F,46 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-04
955,12:00 PM,72 °F,46 °F,41 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-04
956,1:00 PM,73 °F,46 °F,38 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-03-04
957,2:00 PM,73 °F,45 °F,36 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-03-04
958,3:00 PM,77 °F,48 °F,36 %,NE,13 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-04
959,4:00 PM,73 °F,46 °F,38 %,VAR,6 mph,0 mph,21.56 in,0.0 in,Thunder,2020-03-04
960,5:00 PM,75 °F,46 °F,36 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-03-04
961,6:00 PM,72 °F,46 °F,41 %,S,9 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-04
962,5:00 AM,59 °F,48 °F,67 %,SE,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-05
963,6:00 AM,57 °F,48 °F,72 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-05
964,7:00 AM,59 °F,46 °F,63 %,ESE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-05
965,8:00 AM,63 °F,46 °F,55 %,E,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-05
966,9:00 AM,66 °F,48 °F,52 %,WNW,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-05
967,10:00 AM,68 °F,45 °F,43 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-05
968,11:00 AM,70 °F,46 °F,43 %,VAR,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-05
969,12:00 PM,72 °F,46 °F,41 %,VAR,7 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-05
970,1:00 PM,73 °F,46 °F,38 %,NE,7 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-05
971,2:00 PM,75 °F,45 °F,34 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-05
972,3:00 PM,77 °F,45 °F,32 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-05
973,4:00 PM,77 °F,45 °F,32 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-05
974,5:00 PM,79 °F,45 °F,30 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-03-05
975,6:00 PM,75 °F,45 °F,34 %,NE,6 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-05
976,5:00 AM,57 °F,46 °F,67 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-06
977,6:00 AM,57 °F,46 °F,67 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-06
978,7:00 AM,55 °F,48 °F,77 %,NE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-06
979,8:00 AM,59 °F,48 °F,67 %,E,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-06
980,9:00 AM,64 °F,46 °F,52 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-06
981,10:00 AM,66 °F,46 °F,49 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-06
982,11:00 AM,68 °F,46 °F,46 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-06
983,12:00 PM,73 °F,46 °F,38 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-06
984,1:00 PM,72 °F,46 °F,41 %,VAR,7 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-06
985,2:00 PM,75 °F,46 °F,36 %,E,8 mph,0 mph,21.58 in,0.0 in,Thunder in the Vicinity,2020-03-06
986,3:00 PM,73 °F,48 °F,41 %,SE,9 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-06
987,4:00 PM,70 °F,48 °F,46 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-06
988,5:00 PM,70 °F,48 °F,46 %,WNW,8 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-06
989,5:30 PM,70 °F,46 °F,43 %,WNW,7 mph,0 mph,21.56 in,0.0 in,Thunder in the Vicinity,2020-03-06
990,6:00 PM,70 °F,48 °F,46 %,N,6 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-06
991,5:00 AM,57 °F,48 °F,72 %,NE,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-07
992,6:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-07
993,7:00 AM,57 °F,50 °F,77 %,SE,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-07
994,8:00 AM,61 °F,50 °F,68 %,S,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-07
995,9:00 AM,63 °F,50 °F,63 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-07
996,10:00 AM,66 °F,52 °F,60 %,NE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-07
997,11:00 AM,68 °F,48 °F,49 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-07
998,12:00 PM,70 °F,50 °F,49 %,ENE,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-07
999,1:00 PM,72 °F,50 °F,46 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-07
1000,2:00 PM,72 °F,48 °F,43 %,NE,15 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-07
1001,3:00 PM,72 °F,46 °F,41 %,SW,6 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-03-07
1002,3:37 PM,70 °F,46 °F,43 %,WSW,12 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-03-07
1003,4:00 PM,70 °F,45 °F,40 %,WSW,12 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-07
1004,5:00 PM,70 °F,45 °F,40 %,SW,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-07
1005,6:00 PM,66 °F,48 °F,52 %,NE,9 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-07
1006,5:00 AM,57 °F,52 °F,82 %,WNW,5 mph,0 mph,21.63 in,0.0 in,Light Drizzle,2020-03-08
1007,6:00 AM,59 °F,50 °F,72 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-03-08
1008,7:00 AM,57 °F,50 °F,77 %,NE,3 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-03-08
1009,8:00 AM,61 °F,50 °F,68 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-08
1010,9:00 AM,64 °F,48 °F,56 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-08
1011,10:00 AM,70 °F,46 °F,43 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-08
1012,11:00 AM,72 °F,46 °F,41 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-08
1013,12:00 PM,73 °F,45 °F,36 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-08
1014,1:00 PM,75 °F,46 °F,36 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-08
1015,1:23 PM,75 °F,45 °F,34 %,SSW,13 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-08
1016,2:00 PM,72 °F,46 °F,41 %,NE,20 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-08
1017,3:00 PM,73 °F,45 °F,36 %,NE,8 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-08
1018,4:00 PM,75 °F,43 °F,31 %,S,6 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-03-08
1019,5:00 PM,75 °F,46 °F,36 %,ENE,10 mph,0 mph,21.52 in,0.0 in,Fair,2020-03-08
1020,6:00 PM,72 °F,45 °F,38 %,NE,8 mph,0 mph,21.54 in,0.0 in,Fair,2020-03-08
1021,5:00 AM,54 °F,43 °F,67 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-09
1022,7:00 AM,54 °F,45 °F,72 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-09
1023,8:00 AM,57 °F,46 °F,67 %,ESE,1 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-03-09
1024,9:00 AM,63 °F,45 °F,52 %,ENE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-03-09
1025,10:00 AM,66 °F,43 °F,43 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-09
1026,11:00 AM,70 °F,45 °F,40 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-09
1027,12:00 PM,73 °F,45 °F,36 %,NNW,6 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-09
1028,1:00 PM,75 °F,43 °F,31 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-09
1029,2:00 PM,75 °F,43 °F,31 %,NNE,12 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-03-09
1030,3:00 PM,75 °F,45 °F,34 %,NE,12 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-09
1031,4:00 PM,77 °F,46 °F,34 %,VAR,8 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-09
1032,5:00 PM,73 °F,43 °F,33 %,NNW,9 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-09
1033,6:00 PM,72 °F,45 °F,38 %,N,6 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-09
1034,5:00 AM,59 °F,46 °F,63 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-10
1035,6:00 AM,59 °F,46 °F,63 %,ESE,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-10
1036,7:00 AM,57 °F,48 °F,72 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-10
1037,8:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-10
1038,9:00 AM,64 °F,46 °F,52 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-03-10
1039,10:00 AM,68 °F,46 °F,46 %,VAR,6 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-10
1040,11:00 AM,72 °F,45 °F,38 %,VAR,7 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-10
1041,12:00 PM,73 °F,41 °F,31 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-10
1042,1:00 PM,77 °F,39 °F,26 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-10
1043,2:00 PM,77 °F,36 °F,22 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-10
1044,2:25 PM,77 °F,43 °F,29 %,ESE,16 mph,28 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-10
1045,3:00 PM,73 °F,43 °F,33 %,ESE,16 mph,0 mph,21.56 in,0.0 in,Thunder,2020-03-10
1046,4:00 PM,73 °F,43 °F,33 %,S,9 mph,0 mph,21.54 in,0.0 in,Thunder in the Vicinity,2020-03-10
1047,4:35 PM,70 °F,36 °F,28 %,SW,17 mph,33 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-10
1048,5:00 PM,70 °F,39 °F,33 %,WSW,18 mph,33 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-10
1049,6:00 PM,63 °F,45 °F,52 %,NW,8 mph,0 mph,21.63 in,0.0 in,Light Rain Shower,2020-03-10
1050,5:00 AM,50 °F,43 °F,76 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-11
1051,6:00 AM,50 °F,43 °F,76 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-11
1052,7:00 AM,54 °F,45 °F,72 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-11
1053,8:00 AM,55 °F,45 °F,67 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-03-11
1054,9:00 AM,59 °F,45 °F,59 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-11
1055,10:00 AM,63 °F,46 °F,55 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-11
1056,11:00 AM,66 °F,45 °F,46 %,NW,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-11
1057,12:00 PM,70 °F,43 °F,38 %,NW,7 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-11
1058,1:00 PM,75 °F,41 °F,29 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-11
1059,2:00 PM,75 °F,37 °F,25 %,ENE,8 mph,0 mph,21.54 in,0.0 in,Fair,2020-03-11
1060,3:00 PM,79 °F,36 °F,21 %,VAR,1 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-03-11
1061,3:15 PM,75 °F,37 °F,25 %,E,14 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-03-11
1062,4:00 PM,73 °F,37 °F,27 %,NNE,5 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2020-03-11
1063,5:00 PM,73 °F,37 °F,27 %,NW,3 mph,0 mph,21.50 in,0.0 in,Fair,2020-03-11
1064,6:00 PM,72 °F,39 °F,31 %,W,3 mph,0 mph,21.50 in,0.0 in,Fair,2020-03-11
1065,5:00 AM,57 °F,41 °F,55 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-12
1066,6:00 AM,57 °F,45 °F,63 %,SSE,2 mph,0 mph,21.63 in,0.0 in,Light Rain,2020-03-12
1067,7:00 AM,59 °F,45 °F,59 %,SSW,2 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-03-12
1068,8:00 AM,59 °F,46 °F,63 %,N,5 mph,0 mph,21.65 in,0.0 in,Light Drizzle,2020-03-12
1069,9:00 AM,59 °F,46 °F,63 %,N,8 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-12
1070,10:00 AM,64 °F,45 °F,49 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-12
1071,11:00 AM,64 °F,43 °F,45 %,NE,8 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-03-12
1072,12:00 PM,66 °F,43 °F,43 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-03-12
1073,1:00 PM,68 °F,41 °F,37 %,E,8 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-03-12
1074,2:00 PM,70 °F,43 °F,38 %,ENE,9 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-12
1075,3:00 PM,72 °F,43 °F,35 %,S,6 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-12
1076,4:00 PM,70 °F,43 °F,38 %,N,8 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-12
1077,4:03 PM,68 °F,45 °F,43 %,ENE,14 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-12
1078,5:00 PM,66 °F,46 °F,49 %,SSE,10 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-12
1079,6:00 PM,68 °F,45 °F,43 %,S,6 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-03-12
1080,5:00 AM,57 °F,45 °F,63 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-13
1081,6:00 AM,55 °F,45 °F,67 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-13
1082,7:00 AM,57 °F,46 °F,67 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-13
1083,8:00 AM,57 °F,46 °F,67 %,NNE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-13
1084,9:00 AM,64 °F,46 °F,52 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-13
1085,10:00 AM,66 °F,46 °F,49 %,E,6 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-13
1086,11:00 AM,72 °F,45 °F,38 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-13
1087,12:00 PM,73 °F,45 °F,36 %,NE,9 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-13
1088,1:00 PM,73 °F,43 °F,33 %,ENE,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-13
1089,2:00 PM,73 °F,39 °F,29 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-13
1090,3:00 PM,77 °F,43 °F,29 %,VAR,5 mph,0 mph,21.54 in,0.0 in,Fair,2020-03-13
1091,4:00 PM,77 °F,39 °F,26 %,NNE,7 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-03-13
1092,4:37 PM,75 °F,43 °F,31 %,NNE,13 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-03-13
1093,5:00 PM,75 °F,43 °F,31 %,NE,12 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-13
1094,6:00 PM,72 °F,45 °F,38 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Cloudy,2020-03-13
1095,5:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-14
1096,6:00 AM,57 °F,50 °F,77 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-14
1097,7:00 AM,57 °F,52 °F,82 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-14
1098,8:00 AM,61 °F,48 °F,63 %,NE,3 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-14
1099,9:00 AM,63 °F,46 °F,55 %,NNE,6 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-03-14
1100,10:00 AM,66 °F,46 °F,49 %,VAR,6 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-14
1101,11:00 AM,70 °F,46 °F,43 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-14
1102,12:00 PM,72 °F,46 °F,41 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-03-14
