,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
216,8:00 AM,59 °F,48 °F,67 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-05-10
217,9:00 AM,64 °F,50 °F,59 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-05-10
218,10:00 AM,64 °F,48 °F,56 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-05-10
219,11:00 AM,68 °F,46 °F,46 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-05-10
220,12:00 PM,72 °F,46 °F,41 %,N,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-05-10
221,1:00 PM,73 °F,46 °F,38 %,W,6 mph,0 mph,21.63 in,0.0 in,Fair,2020-05-10
222,7:00 AM,54 °F,43 °F,67 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-05-17
223,8:00 AM,57 °F,43 °F,59 %,SSE,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-05-17
224,9:00 AM,63 °F,45 °F,52 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-05-17
225,10:00 AM,64 °F,45 °F,49 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-05-17
226,11:00 AM,66 °F,43 °F,43 %,WNW,6 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-05-17
227,12:00 PM,70 °F,41 °F,35 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-05-17
228,1:00 PM,73 °F,41 °F,31 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-05-17
229,7:00 AM,52 °F,37 °F,58 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Fair,2020-05-24
230,8:00 AM,57 °F,41 °F,55 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Fair,2020-05-24
231,9:00 AM,61 °F,39 °F,45 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Fair,2020-05-24
232,10:00 AM,64 °F,43 °F,45 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-05-24
233,11:00 AM,68 °F,45 °F,43 %,VAR,6 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-05-24
234,12:00 PM,70 °F,43 °F,38 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-05-24
235,1:00 PM,72 °F,36 °F,27 %,VAR,7 mph,0 mph,21.67 in,0.0 in,Fair,2020-05-24
236,7:00 AM,46 °F,21 °F,37 %,ENE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-05-31
237,8:00 AM,52 °F,23 °F,33 %,E,2 mph,0 mph,21.73 in,0.0 in,Fair,2020-05-31
238,9:00 AM,57 °F,21 °F,25 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Fair,2020-05-31
239,10:00 AM,61 °F,23 °F,23 %,W,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-05-31
240,11:00 AM,63 °F,18 °F,18 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-05-31
241,12:00 PM,68 °F,21 °F,17 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-05-31
242,1:00 PM,70 °F,19 °F,15 %,WNW,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-05-31
243,7:00 AM,52 °F,43 °F,71 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Partly Cloudy,2020-06-07
244,8:00 AM,55 °F,41 °F,58 %,NNE,3 mph,0 mph,21.77 in,0.0 in,Fair,2020-06-07
245,9:00 AM,59 °F,41 °F,51 %,VAR,1 mph,0 mph,21.77 in,0.0 in,Partly Cloudy,2020-06-07
246,10:00 AM,63 °F,43 °F,48 %,VAR,3 mph,0 mph,21.77 in,0.0 in,Fair,2020-06-07
247,11:00 AM,66 °F,36 °F,32 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-06-07
248,12:00 PM,68 °F,43 °F,40 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-07
249,1:00 PM,68 °F,41 °F,37 %,ENE,7 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-06-07
250,2:00 PM,70 °F,41 °F,35 %,NNE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-06-07
251,3:00 PM,70 °F,41 °F,35 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-06-07
252,5:00 AM,52 °F,37 °F,58 %,NE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-14
253,6:00 AM,50 °F,37 °F,62 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-06-14
254,7:00 AM,52 °F,37 °F,58 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-06-14
255,8:00 AM,54 °F,39 °F,58 %,SE,2 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-06-14
256,9:00 AM,55 °F,37 °F,51 %,S,3 mph,0 mph,21.75 in,0.0 in,Mostly Cloudy,2020-06-14
257,10:00 AM,63 °F,39 °F,42 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-06-14
258,11:00 AM,61 °F,39 °F,45 %,NE,6 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-06-14
259,12:00 PM,63 °F,41 °F,45 %,NE,6 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-06-14
260,1:00 PM,63 °F,39 °F,42 %,E,6 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-06-14
261,2:00 PM,64 °F,41 °F,42 %,ESE,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-06-14
262,7:00 AM,50 °F,39 °F,66 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-21
263,8:00 AM,54 °F,39 °F,58 %,NE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-06-21
264,9:00 AM,59 °F,39 °F,48 %,NE,3 mph,0 mph,21.73 in,0.0 in,Fair,2020-06-21
265,10:00 AM,63 °F,41 °F,45 %,NE,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-21
266,11:00 AM,64 °F,41 °F,42 %,VAR,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-21
267,12:00 PM,70 °F,41 °F,35 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-21
268,1:00 PM,72 °F,39 °F,31 %,WNW,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-21
269,7:00 AM,46 °F,25 °F,43 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
270,8:00 AM,54 °F,25 °F,33 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-28
271,9:00 AM,55 °F,27 °F,33 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-28
272,10:00 AM,61 °F,28 °F,29 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
273,11:00 AM,64 °F,32 °F,30 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
274,12:00 PM,66 °F,32 °F,28 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-28
275,1:00 PM,70 °F,34 °F,27 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-28
276,2:00 PM,72 °F,32 °F,23 %,CALM,0 mph,0 mph,21.56 in,0.0 in,Fair,2020-06-28
277,3:00 PM,73 °F,25 °F,16 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2020-06-28
278,4:00 PM,73 °F,21 °F,14 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2020-06-28
279,7:00 AM,50 °F,23 °F,35 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-05
280,8:00 AM,52 °F,27 °F,38 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-05
281,9:00 AM,57 °F,23 °F,27 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-05
282,10:00 AM,63 °F,28 °F,27 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-05
283,11:00 AM,64 °F,32 °F,30 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-05
284,12:00 PM,68 °F,36 °F,30 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-05
285,1:00 PM,72 °F,30 °F,22 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-05
286,2:00 PM,73 °F,25 °F,16 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-07-05
287,7:00 AM,52 °F,36 °F,54 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
288,8:00 AM,52 °F,34 °F,50 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
289,9:00 AM,59 °F,36 °F,42 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-12
290,10:00 AM,63 °F,37 °F,39 %,ENE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
291,11:00 AM,64 °F,37 °F,37 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
292,12:00 PM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-07-12
293,1:00 PM,72 °F,37 °F,29 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-07-12
294,7:00 AM,50 °F,28 °F,43 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
295,8:00 AM,52 °F,28 °F,41 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-19
296,9:00 AM,57 °F,28 °F,33 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
297,10:00 AM,61 °F,28 °F,29 %,NE,6 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-19
298,11:00 AM,63 °F,32 °F,32 %,NW,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
299,12:00 PM,64 °F,32 °F,30 %,VAR,7 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-19
300,1:00 PM,68 °F,32 °F,26 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-07-19
301,7:00 AM,54 °F,37 °F,54 %,S,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-26
302,8:00 AM,57 °F,37 °F,48 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-26
303,9:00 AM,61 °F,37 °F,42 %,ENE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-26
304,10:00 AM,64 °F,39 °F,40 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-26
305,11:00 AM,66 °F,37 °F,35 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-26
306,12:00 PM,70 °F,36 °F,28 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-26
307,1:00 PM,72 °F,30 °F,22 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-07-26
308,7:00 AM,46 °F,18 °F,32 %,N,1 mph,0 mph,21.73 in,0.0 in,Fair,2020-08-02
309,8:00 AM,52 °F,19 °F,28 %,E,2 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-02
310,9:00 AM,55 °F,19 °F,25 %,VAR,1 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-02
311,10:00 AM,61 °F,21 °F,22 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-02
312,11:00 AM,66 °F,23 °F,19 %,VAR,6 mph,0 mph,21.73 in,0.0 in,Fair,2020-08-02
313,12:00 PM,66 °F,23 °F,19 %,VAR,7 mph,0 mph,21.69 in,0.0 in,Fair,2020-08-02
314,1:00 PM,72 °F,19 °F,14 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-08-02
315,7:00 AM,46 °F,28 °F,50 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-09
316,8:00 AM,50 °F,27 °F,40 %,NE,5 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-09
317,9:00 AM,55 °F,28 °F,36 %,ENE,6 mph,0 mph,21.77 in,0.0 in,Fair,2020-08-09
318,10:00 AM,61 °F,30 °F,31 %,VAR,3 mph,0 mph,21.75 in,0.0 in,Fair,2020-08-09
319,11:00 AM,64 °F,32 °F,30 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Fair,2020-08-09
320,12:00 PM,66 °F,32 °F,28 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-08-09
321,1:00 PM,70 °F,30 °F,23 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-08-09
322,2:00 PM,73 °F,27 °F,18 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-08-09
323,3:00 PM,73 °F,25 °F,16 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Fair,2020-08-09
324,4:00 PM,73 °F,23 °F,15 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-08-09
325,7:00 AM,57 °F,39 °F,51 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Fair,2020-08-16
326,8:00 AM,61 °F,39 °F,45 %,NE,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-16
327,9:00 AM,64 °F,41 °F,42 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-16
328,10:00 AM,66 °F,41 °F,40 %,N,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-08-16
329,11:00 AM,70 °F,39 °F,33 %,VAR,8 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-08-16
330,12:00 PM,72 °F,39 °F,31 %,VAR,7 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-08-16
331,1:00 PM,75 °F,39 °F,27 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-08-16
332,2:00 PM,77 °F,39 °F,26 %,VAR,9 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-08-16
333,3:00 PM,75 °F,39 °F,27 %,E,15 mph,26 mph,21.50 in,0.0 in,Partly Cloudy,2020-08-16
334,4:00 PM,77 °F,36 °F,22 %,NE,16 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2020-08-16
335,7:00 AM,55 °F,39 °F,54 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-08-23
336,8:00 AM,63 °F,39 °F,42 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-23
337,9:00 AM,63 °F,41 °F,45 %,N,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-23
338,10:00 AM,66 °F,41 °F,40 %,WNW,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-23
339,11:00 AM,70 °F,41 °F,35 %,NE,7 mph,0 mph,21.60 in,0.0 in,Fair,2020-08-23
340,12:00 PM,72 °F,37 °F,29 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-08-23
341,1:00 PM,77 °F,36 °F,22 %,NE,9 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-08-23
342,2:00 PM,77 °F,27 °F,16 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2020-08-23
343,2:30 PM,77 °F,39 °F,26 %,NE,10 mph,23 mph,21.50 in,0.0 in,Fair,2020-08-23
344,3:00 PM,77 °F,39 °F,26 %,ENE,13 mph,0 mph,21.50 in,0.0 in,Fair,2020-08-23
345,4:00 PM,75 °F,37 °F,25 %,NE,15 mph,0 mph,21.48 in,0.0 in,Fair,2020-08-23
346,5:00 PM,73 °F,36 °F,25 %,NE,10 mph,0 mph,21.50 in,0.0 in,Fair,2020-08-23
347,6:00 PM,70 °F,34 °F,27 %,NE,9 mph,0 mph,21.52 in,0.0 in,Fair,2020-08-23
348,7:00 AM,54 °F,36 °F,51 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-08-30
349,8:00 AM,59 °F,36 °F,42 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-08-30
350,9:00 AM,61 °F,36 °F,39 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-08-30
351,10:00 AM,66 °F,37 °F,35 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-08-30
352,11:00 AM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-08-30
353,12:00 PM,72 °F,36 °F,27 %,NW,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-08-30
354,1:00 PM,73 °F,36 °F,25 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-08-30
355,7:00 AM,55 °F,48 °F,77 %,,0 mph,0 mph,0.00 in,0.0 in,Fair,2020-09-06
356,8:00 AM,57 °F,36 °F,44 %,NNE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-06
357,9:00 AM,63 °F,37 °F,39 %,NNE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-06
358,10:00 AM,66 °F,37 °F,35 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-06
359,11:00 AM,70 °F,37 °F,31 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-06
360,12:00 PM,73 °F,37 °F,27 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Fair,2020-09-06
361,1:00 PM,77 °F,37 °F,24 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-09-06
362,7:00 AM,55 °F,36 °F,47 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
363,8:00 AM,57 °F,37 °F,48 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
364,9:00 AM,63 °F,37 °F,39 %,N,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-13
365,10:00 AM,63 °F,37 °F,39 %,NE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
366,11:00 AM,64 °F,37 °F,37 %,NE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
367,12:00 PM,64 °F,36 °F,34 %,NE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-13
368,1:00 PM,66 °F,36 °F,32 %,W,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-13
369,7:00 AM,59 °F,43 °F,55 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-20
370,8:00 AM,63 °F,45 °F,52 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-20
371,9:00 AM,64 °F,43 °F,45 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-20
372,10:00 AM,66 °F,43 °F,43 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-20
373,11:00 AM,70 °F,43 °F,38 %,NW,10 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-20
374,12:00 PM,72 °F,43 °F,35 %,NNW,8 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-20
375,1:00 PM,72 °F,41 °F,33 %,N,8 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-20
376,7:00 AM,54 °F,34 °F,47 %,SE,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
377,8:00 AM,59 °F,37 °F,45 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
378,9:00 AM,61 °F,39 °F,45 %,NNE,7 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
379,10:00 AM,66 °F,41 °F,40 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
380,11:00 AM,68 °F,37 °F,33 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-09-27
381,12:00 PM,73 °F,36 °F,25 %,VAR,1 mph,0 mph,21.56 in,0.0 in,Fair,2020-09-27
382,1:00 PM,75 °F,30 °F,19 %,WSW,6 mph,0 mph,21.52 in,0.0 in,Fair,2020-09-27
383,2:00 PM,75 °F,30 °F,19 %,NNE,9 mph,0 mph,21.50 in,0.0 in,Fair,2020-09-27
384,7:00 AM,55 °F,45 °F,67 %,NE,5 mph,0 mph,21.71 in,0.0 in,Rain,2020-10-04
385,8:00 AM,54 °F,46 °F,77 %,SSE,3 mph,0 mph,21.73 in,0.0 in,Light Rain,2020-10-04
386,8:54 AM,55 °F,43 °F,63 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Cloudy,2020-10-04
387,10:00 AM,54 °F,48 °F,82 %,NE,6 mph,0 mph,21.75 in,0.0 in,Light Drizzle,2020-10-04
388,11:00 AM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Cloudy,2020-10-04
389,12:00 PM,55 °F,48 °F,77 %,NE,8 mph,0 mph,21.75 in,0.0 in,Light Drizzle,2020-10-04
390,1:00 PM,55 °F,46 °F,72 %,NNE,7 mph,0 mph,21.73 in,0.0 in,Light Rain,2020-10-04
391,7:00 AM,55 °F,34 °F,44 %,E,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-10-11
392,8:00 AM,59 °F,36 °F,42 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-10-11
393,9:00 AM,64 °F,34 °F,32 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-10-11
394,10:00 AM,66 °F,34 °F,30 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-11
395,11:00 AM,72 °F,34 °F,25 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-10-11
396,12:00 PM,75 °F,34 °F,22 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Fair,2020-10-11
397,1:00 PM,77 °F,36 °F,22 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-10-11
398,2:00 PM,77 °F,37 °F,24 %,NE,8 mph,0 mph,21.54 in,0.0 in,Thunder in the Vicinity,2020-10-11
399,3:00 PM,75 °F,37 °F,25 %,SE,5 mph,0 mph,21.52 in,0.0 in,Thunder in the Vicinity,2020-10-11
400,7:00 AM,57 °F,41 °F,55 %,E,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-10-18
401,8:00 AM,63 °F,41 °F,45 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-18
402,9:00 AM,63 °F,43 °F,48 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-18
403,10:00 AM,68 °F,41 °F,37 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-10-18
404,11:00 AM,72 °F,41 °F,33 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-10-18
405,12:00 PM,75 °F,36 °F,24 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-10-18
406,1:00 PM,77 °F,36 °F,22 %,N,7 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-10-18
407,7:00 AM,55 °F,43 °F,63 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-25
408,8:00 AM,57 °F,43 °F,59 %,NE,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-25
409,9:00 AM,64 °F,45 °F,49 %,NNE,7 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-25
410,10:00 AM,70 °F,45 °F,40 %,E,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-25
411,11:00 AM,72 °F,45 °F,38 %,S,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-10-25
412,12:00 PM,77 °F,43 °F,29 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-10-25
413,1:00 PM,77 °F,43 °F,29 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-10-25
414,7:00 AM,55 °F,43 °F,63 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
415,8:00 AM,59 °F,43 °F,55 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
416,9:00 AM,61 °F,45 °F,55 %,N,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
417,10:00 AM,64 °F,43 °F,45 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-01
418,11:00 AM,70 °F,41 °F,35 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-11-01
419,12:00 PM,73 °F,34 °F,23 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-11-01
420,1:00 PM,77 °F,30 °F,18 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Fair,2020-11-01
421,7:00 AM,55 °F,43 °F,63 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
422,8:00 AM,59 °F,43 °F,55 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
423,9:00 AM,61 °F,45 °F,55 %,N,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-11-01
424,10:00 AM,64 °F,43 °F,45 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-01
425,11:00 AM,70 °F,41 °F,35 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-11-01
426,12:00 PM,73 °F,34 °F,23 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-11-01
427,1:00 PM,77 °F,30 °F,18 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Fair,2020-11-01
428,7:00 AM,61 °F,39 °F,45 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-15
429,8:00 AM,64 °F,41 °F,42 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-15
430,9:00 AM,68 °F,41 °F,37 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-15
431,10:00 AM,72 °F,39 °F,31 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Fair,2020-11-15
432,11:00 AM,75 °F,39 °F,27 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-11-15
433,12:00 PM,77 °F,37 °F,24 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Fair,2020-11-15
434,1:00 PM,81 °F,36 °F,20 %,VAR,5 mph,16 mph,21.54 in,0.0 in,Partly Cloudy,2020-11-15
435,7:00 AM,61 °F,28 °F,29 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-22
436,8:00 AM,64 °F,37 °F,37 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-22
437,9:00 AM,68 °F,37 °F,33 %,ENE,7 mph,0 mph,21.65 in,0.0 in,Fair,2020-11-22
438,10:00 AM,70 °F,37 °F,31 %,NW,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-22
439,11:00 AM,75 °F,37 °F,25 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-11-22
440,12:00 PM,77 °F,37 °F,24 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-11-22
441,1:00 PM,79 °F,32 °F,18 %,NNE,15 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-11-22
